Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,target,close_lag_1,close_lag_2,open_lag_1,high_lag_1,low_lag_1,volume_lag_1,volume_ratio,daily_range,price_position
2022-09-24,18937.01171875,19310.197265625,18861.974609375,19296.990234375,26149643168.0,-0.0059451769965416235,-0.005962919919464427,18936.310546875,19412.400390625,18534.650390625,19297.638671875,19464.671875,18617.552734375,38896078052.0,0.6905595398851114,448.22265625,0.9705346638197743
2022-09-25,18802.09765625,19134.732421875,18696.46875,18936.310546875,23359966112.0,-0.018690981501223836,-0.018867865453440484,18803.900390625,19296.990234375,19412.400390625,18937.01171875,19310.197265625,18861.974609375,26149643168.0,0.6639928658711581,438.263671875,0.5472545690335174
2022-09-26,19222.671875,19274.873046875,18721.28515625,18803.900390625,44148798321.0,-0.006992394633697607,-0.007016955987137803,19221.83984375,18936.310546875,19296.990234375,18802.09765625,19134.732421875,18696.46875,23359966112.0,1.270906035637736,553.587890625,0.1492359854218045
2022-09-27,19110.546875,20338.455078125,18915.66796875,19221.83984375,58571439619.0,0.02222621075643283,0.021982808538108294,19104.62109375,18803.900390625,18936.310546875,19222.671875,19274.873046875,18721.28515625,44148798321.0,1.53227353996179,1422.787109375,0.21519162844713624
2022-09-28,19426.720703125,19688.34375,18553.296875,19104.62109375,53071298734.0,-0.006098206568821984,-0.0061168765715538306,19427.779296875,19221.83984375,18803.900390625,19110.546875,20338.455078125,18915.66796875,58571439619.0,1.2925231977490084,1135.046875,0.4857281499938053
2022-09-29,19573.05078125,19589.265625,18924.353515625,19427.779296875,41037843771.0,0.016915185155423895,0.01677371649471343,19573.431640625,19104.62109375,19221.83984375,19426.720703125,19688.34375,18553.296875,53071298734.0,0.9318762331759001,664.912109375,0.757131317285238
2022-09-30,19431.7890625,20109.849609375,19265.662109375,19573.431640625,43975248085.0,0.007497117479269955,0.007469153771848797,19431.10546875,19427.779296875,19104.62109375,19573.05078125,19589.265625,18924.353515625,41037843771.0,0.9130897598075334,844.1875,0.3645748500777375
2022-10-01,19312.095703125,19471.154296875,19231.08203125,19431.10546875,18719537670.0,-0.0072713959661319105,-0.007297961422753548,19311.849609375,19573.431640625,19427.779296875,19431.7890625,20109.849609375,19265.662109375,43975248085.0,0.43457935450902674,240.072265625,0.833180113409862
2022-10-02,19044.107421875,19370.30859375,18970.62109375,19311.849609375,20765955327.0,-0.006137368744500549,-0.006156279807870231,19044.068359375,19431.10546875,19573.431640625,19312.095703125,19471.154296875,19231.08203125,18719537670.0,0.5847262752984168,399.6875,0.8537382720875684
2022-10-03,19623.580078125,19653.54296875,19025.2265625,19044.068359375,30484729489.0,-0.013866162766201562,-0.013963196031377323,19623.583984375,19311.849609375,19431.10546875,19044.107421875,19370.30859375,18970.62109375,20765955327.0,0.9834842421078206,628.31640625,0.029987752488358648
2022-10-04,20336.84375,20380.34375,19523.83984375,19623.583984375,35887278685.0,0.030430242848541234,0.029976426527819337,20335.900390625,19044.068359375,19311.849609375,19623.580078125,19653.54296875,19025.2265625,30484729489.0,1.1975779281632217,856.50390625,0.11645497457414544
2022-10-05,20160.716796875,20343.748046875,19801.80078125,20335.900390625,33223790572.0,0.03629899649407431,0.035655708852914,20161.0390625,19623.583984375,19044.068359375,20336.84375,20380.34375,19523.83984375,35887278685.0,1.194401855045762,541.947265625,0.9855195205368373
2022-10-06,19955.443359375,20408.392578125,19900.087890625,20161.0390625,34711412966.0,-0.00859865187998321,-0.008635833582167273,19957.55859375,20335.900390625,19623.583984375,20160.716796875,20343.748046875,19801.80078125,33223790572.0,1.1191946881845227,508.3046875,0.5133754975946391
2022-10-07,19546.849609375,20041.0859375,19395.79296875,19957.55859375,29227315390.0,-0.010092757030984445,-0.010144034213747056,19546.328125,20161.0390625,20335.900390625,19955.443359375,20408.392578125,19900.087890625,34711412966.0,0.8936129852190263,645.29296875,0.8705590362904446
2022-10-08,19416.568359375,19601.6953125,19299.4140625,19546.328125,16437423167.0,-0.02060524922516238,-0.020820499361897785,19417.478515625,19957.55859375,20161.0390625,19546.849609375,20041.0859375,19395.79296875,29227315390.0,0.5497935904230542,302.28125,0.8168355215548434
2022-10-09,19446.42578125,19542.5390625,19349.259765625,19417.478515625,16837262532.0,-0.006592010967533035,-0.00661383423082894,19446.416015625,19546.328125,19957.55859375,19416.568359375,19601.6953125,19299.4140625,16437423167.0,0.6454164124472026,193.279296875,0.35295425378186923
2022-10-10,19141.484375,19515.466796875,19102.978515625,19446.416015625,27425022774.0,0.0014902810360630792,0.0014891716693218944,19139.0,19417.478515625,19546.328125,19446.42578125,19542.5390625,19349.259765625,16837262532.0,1.1001831967624187,412.48828125,0.8325994109681146
2022-10-11,19051.41796875,19241.9609375,18925.603515625,19139.0,28711532910.0,-0.015808363627415667,-0.015934648480509652,19052.646484375,19446.416015625,19417.478515625,19141.484375,19515.466796875,19102.978515625,27425022774.0,1.2100422363083834,316.357421875,0.6745423676493286
2022-10-12,19157.4453125,19203.19921875,19029.7578125,19052.646484375,24950173846.0,-0.0045119136645069835,-0.0045221230678369004,19156.966796875,19139.0,19446.416015625,19051.41796875,19241.9609375,18925.603515625,28711532910.0,1.0908475466152279,173.44140625,0.13196774847413348
2022-10-13,19382.904296875,19453.328125,18319.822265625,19156.966796875,44219840004.0,0.005475371234413773,0.005460435882265121,19382.533203125,19052.646484375,19139.0,19157.4453125,19203.19921875,19029.7578125,24950173846.0,1.5554610904069306,1133.505859375,0.7385445115489657
2022-10-14,19185.65625,19889.146484375,19115.408203125,19382.533203125,38452356727.0,0.011774640977443074,0.011705859285708229,19185.4375,19156.966796875,19052.646484375,19382.904296875,19453.328125,18319.822265625,44219840004.0,1.1740537632041625,773.73828125,0.34523947757690193
2022-10-15,19067.634765625,19212.541015625,19019.25,19185.4375,16192235532.0,-0.010168727743658512,-0.010220782442997636,19068.9140625,19382.533203125,19156.966796875,19185.65625,19889.146484375,19115.408203125,38452356727.0,0.530801986995257,193.291015625,0.859778709644824
2022-10-16,19268.09375,19389.603515625,19068.9140625,19068.9140625,17988916650.0,-0.006073535591773704,-0.006092054530764088,19268.5625,19185.4375,19382.533203125,19067.634765625,19212.541015625,19019.25,16192235532.0,0.6342901889882097,320.689453125,0.0
2022-10-17,19550.7578125,19635.802734375,19173.333984375,19268.5625,27472552998.0,0.010469837812768779,0.010415408640962348,19550.466796875,19068.9140625,19185.4375,19268.09375,19389.603515625,19068.9140625,17988916650.0,0.9517540730471659,462.46875,0.20591340631123725
2022-10-18,19334.416015625,19666.994140625,19144.76953125,19550.466796875,30580012344.0,0.014630271296833808,0.014524281401053973,19335.02734375,19268.5625,19068.9140625,19550.7578125,19635.802734375,19173.333984375,27472552998.0,1.1699797594832873,522.224609375,0.7768635532334253
2022-10-19,19139.53515625,19348.416015625,19127.6875,19335.02734375,22425387184.0,-0.01101965775873115,-0.011080823956084663,19138.0859375,19550.466796875,19268.5625,19334.416015625,19666.994140625,19144.76953125,30580012344.0,0.9779156762609597,220.728515625,0.9393432613947068
2022-10-20,19053.740234375,19315.19921875,18971.458984375,19138.0859375,24493974420.0,-0.010185731974858614,-0.010237961509506786,19053.203125,19335.02734375,19550.466796875,19139.53515625,19348.416015625,19127.6875,22425387184.0,0.9960070906994333,343.740234375,0.48474672575925454
2022-10-21,19172.46875,19237.384765625,18770.970703125,19053.203125,32459287866.0,-0.004435282231316395,-0.004445147275863463,19172.380859375,19138.0859375,19335.02734375,19053.740234375,19315.19921875,18971.458984375,24493974420.0,1.180928507049978,466.4140625,0.6051113046682635
2022-10-22,19208.189453125,19248.068359375,19132.244140625,19172.380859375,16104440957.0,0.0062549973142638216,0.0062355160133489625,19207.734375,19053.203125,19138.0859375,19172.46875,19237.384765625,18770.970703125,32459287866.0,0.6387452237414198,115.82421875,0.3465313142895686
2022-10-23,19567.0078125,19646.65234375,19124.197265625,19207.734375,22128794335.0,0.0018439815004880344,0.0018422834537250563,19567.76953125,19172.380859375,19053.203125,19208.189453125,19248.068359375,19132.244140625,16104440957.0,0.9407550257263515,522.455078125,0.15989338198185402
2022-10-24,19345.572265625,19589.125,19206.32421875,19567.76953125,30202235805.0,0.018744280258196744,0.01857077108669249,19344.96484375,19207.734375,19172.380859375,19567.0078125,19646.65234375,19124.197265625,22128794335.0,1.2043440822050273,382.80078125,0.9442125779360593
2022-10-25,20095.857421875,20348.412109375,19261.447265625,19344.96484375,47761524910.0,-0.011386309877790546,-0.01145163021587332,20092.236328125,19567.76953125,19207.734375,19345.572265625,19589.125,19206.32421875,30202235805.0,1.6064415060584865,1086.96484375,0.07683558360256304
2022-10-26,20770.44140625,20938.134765625,20076.1171875,20092.236328125,58895950537.0,0.038628733130855464,0.037901317297528984,20772.802734375,19344.96484375,19567.76953125,20095.857421875,20348.412109375,19261.447265625,47761524910.0,1.6818481754831778,862.017578125,0.01869931777964577
2022-10-27,20285.8359375,20854.044921875,20255.373046875,20772.802734375,49625110402.0,0.03387210836741694,0.033311082138020164,20287.95703125,20092.236328125,19344.96484375,20770.44140625,20938.134765625,20076.1171875,58895950537.0,1.189402478997744,598.671875,0.8642959676366958
2022-10-28,20595.3515625,20724.98046875,20086.068359375,20287.95703125,43994715910.0,-0.023340408577734895,-0.023617109942917918,20595.103515625,20772.802734375,20092.236328125,20285.8359375,20854.044921875,20255.373046875,49625110402.0,0.9544169598523136,638.912109375,0.31598817570149457
2022-10-29,20818.4765625,20988.39453125,20566.484375,20595.103515625,40369840645.0,0.015139350103211324,0.015025893812319344,20817.982421875,20287.95703125,20772.802734375,20595.3515625,20724.98046875,20086.068359375,43994715910.0,0.838776647038402,421.91015625,0.06783231027044043
2022-10-30,20635.603515625,20917.005859375,20547.462890625,20817.982421875,31486345556.0,0.010821936684169087,0.010763798595746872,20633.6953125,20595.103515625,20287.95703125,20818.4765625,20988.39453125,20566.484375,40369840645.0,0.7016550804296223,369.54296875,0.7320380960434658
2022-10-31,20495.7734375,20795.3203125,20287.458984375,20633.6953125,45668466815.0,-0.008852304014886458,-0.008891718436104668,20494.8984375,20817.982421875,20595.103515625,20635.603515625,20917.005859375,20547.462890625,31486345556.0,1.0814506483983615,507.861328125,0.6817536775310067
2022-11-01,20485.2734375,20647.2890625,20359.845703125,20494.8984375,39819303159.0,-0.006726709534957465,-0.006749435818281256,20482.958984375,20633.6953125,20817.982421875,20495.7734375,20795.3203125,20287.458984375,45668466815.0,0.988863757435266,287.443359375,0.4698412051287278
2022-11-02,20159.50390625,20742.810546875,20087.134765625,20482.958984375,55552169483.0,-0.0005825573208576573,-0.0005827270733039214,20162.689453125,20494.8984375,20633.6953125,20485.2734375,20647.2890625,20359.845703125,39819303159.0,1.3046777932502154,655.67578125,0.6036889421100606
2022-11-03,20209.98828125,20382.095703125,20086.240234375,20162.689453125,43228750179.0,-0.01563590160456363,-0.01575943167536942,20208.76953125,20482.958984375,20494.8984375,20159.50390625,20742.810546875,20087.134765625,55552169483.0,1.0018016529841542,295.85546875,0.2584005598172672
2022-11-04,21147.23046875,21209.560546875,20188.01953125,20208.76953125,64072727950.0,0.002285413274460746,0.0022828056897266523,21144.83203125,20162.689453125,20482.958984375,20209.98828125,20382.095703125,20086.240234375,43228750179.0,1.2900129300383771,1021.541015625,0.020312449214097115
2022-11-05,21282.69140625,21446.88671875,21097.634765625,21144.83203125,37846047609.0,0.04631961874534274,0.045278881821966245,21285.056640625,20208.76953125,20162.689453125,21147.23046875,21209.560546875,20188.01953125,64072727950.0,0.7867579663957854,349.251953125,0.13513815800511136
2022-11-06,20926.486328125,21345.376953125,20920.19140625,21285.056640625,35082693210.0,0.00663162559852748,0.006609733104735713,20924.62109375,21144.83203125,20208.76953125,21282.69140625,21446.88671875,21097.634765625,37846047609.0,0.7439633944557037,425.185546875,0.8581317898895243
2022-11-07,20602.81640625,21053.24609375,20489.97265625,20924.62109375,53510852236.0,-0.01693373679763044,-0.017078751948809177,20600.671875,21285.056640625,21144.83203125,20926.486328125,21345.376953125,20920.19140625,35082693210.0,1.1446608840488388,563.2734375,0.7716473182707111
2022-11-08,18541.271484375,20664.607421875,17603.544921875,20600.671875,118992465607.0,-0.01548172448612517,-0.015602817831092406,18543.76171875,20924.62109375,21285.056640625,20602.81640625,21053.24609375,20489.97265625,53510852236.0,1.9223041250759523,3061.0625,0.9791132827653797
2022-11-09,15880.7802734375,18590.458984375,15682.6923828125,18543.76171875,102905151606.0,-0.09984675105408425,-0.10519025354666915,15883.158203125,20600.671875,20924.62109375,18541.271484375,20664.607421875,17603.544921875,118992465607.0,1.4770909993627714,2907.7666015625,0.9839405041656689
2022-11-10,17586.771484375,18054.3125,15834.0185546875,15883.158203125,83202283721.0,-0.1434770116213695,-0.1548741216731486,17583.251953125,18543.76171875,20600.671875,15880.7802734375,18590.458984375,15682.6923828125,102905151606.0,1.056688706480164,2220.2939453125,0.02213204631812106
2022-11-11,17034.29296875,17650.943359375,16543.482421875,17583.251953125,55871616488.0,0.10703751283327945,0.10168754008394915,17036.875,15883.158203125,18543.76171875,17586.771484375,18054.3125,15834.0185546875,83202283721.0,0.6739926783146541,1107.4609375,0.9388769355578287
2022-11-12,16799.185546875,17066.67578125,16651.775390625,17036.875,29717699419.0,-0.031073714611016268,-0.031566742855044176,16799.72265625,17583.251953125,15883.158203125,17034.29296875,17650.943359375,16543.482421875,55871616488.0,0.38032402915146624,414.900390625,0.9281736486072993
2022-11-13,16353.365234375,16920.765625,16320.634765625,16799.72265625,27209183682.0,-0.013919943871748774,-0.014017734847619878,16352.0283203125,17036.875,17583.251953125,16799.185546875,17066.67578125,16651.775390625,29717699419.0,0.4551462601377664,600.130859375,0.7983057080649728
2022-11-14,16618.19921875,17109.32421875,15872.94140625,16352.0283203125,49630243054.0,-0.026648912312308037,-0.027010431779254235,16617.484375,16799.72265625,17036.875,16353.365234375,16920.765625,16320.634765625,27209183682.0,1.0102600593390239,1236.3828125,0.3874907587026166
2022-11-15,16884.61328125,17051.962890625,16542.55078125,16617.484375,36599436183.0,0.016233830414649653,0.016103470722206446,16884.341796875,16352.0283203125,16799.72265625,16618.19921875,17109.32421875,15872.94140625,49630243054.0,0.9194536270915936,509.412109375,0.1470981791970677
2022-11-16,16669.439453125,16960.294921875,16430.111328125,16884.341796875,33925512989.0,0.016058833927743654,0.015931254888917362,16670.42578125,16617.484375,16352.0283203125,16884.61328125,17051.962890625,16542.55078125,36599436183.0,0.9579036423182047,530.18359375,0.8567418420800578
2022-11-17,16687.517578125,16726.439453125,16460.68359375,16670.42578125,27868914022.0,-0.012669490951941809,-0.01275043334510354,16687.912109375,16884.341796875,16617.484375,16669.439453125,16960.294921875,16430.111328125,33925512989.0,0.7951946240675138,265.755859375,0.7892288357941308
2022-11-18,16697.77734375,16947.05859375,16564.611328125,16687.912109375,26862218609.0,0.0010489431016613704,0.0010483933452546499,16696.220703125,16670.42578125,16884.341796875,16687.517578125,16726.439453125,16460.68359375,27868914022.0,0.7679908257825343,382.447265625,0.322399432111249
2022-11-19,16711.546875,16797.876953125,16570.41015625,16696.220703125,16106223492.0,0.0004978809629117009,0.0004977570613088797,16712.919921875,16687.912109375,16670.42578125,16697.77734375,16947.05859375,16564.611328125,26862218609.0,0.5696788637674289,227.466796875,0.5530941157277418
2022-11-20,16291.83203125,16746.779296875,16248.6923828125,16712.919921875,21313378652.0,0.001000179564401238,0.0009996797180836653,16291.2236328125,16696.220703125,16687.912109375,16711.546875,16797.876953125,16570.41015625,16106223492.0,0.8452574941751183,498.0869140625,0.9320211512407826
2022-11-21,15787.2841796875,16291.2236328125,15599.046875,16291.2236328125,37429485518.0,-0.025231754297497466,-0.02555553295401354,15782.30078125,16712.919921875,16696.220703125,16291.83203125,16746.779296875,16248.6923828125,21313378652.0,1.444259217701838,692.1767578125,1.0
2022-11-22,16189.76953125,16253.0478515625,15656.6064453125,15782.30078125,30726828760.0,-0.03123908081020188,-0.03173742695637521,16195.5888671875,16291.2236328125,16712.919921875,15787.2841796875,16291.2236328125,15599.046875,37429485518.0,1.1600446031955873,596.44140625,0.2107404593651147
2022-11-23,16610.70703125,16638.193359375,16170.5029296875,16195.5888671875,32958875628.0,0.026186808353602098,0.025849804593758026,16611.63671875,15782.30078125,16291.2236328125,16189.76953125,16253.0478515625,15656.6064453125,30726828760.0,1.1895522828700127,467.6904296875,0.05363791069396448
2022-11-24,16604.46484375,16771.474609375,16501.767578125,16611.63671875,26129037414.0,0.0256889610482407,0.02536454391418397,16602.26953125,16195.5888671875,15782.30078125,16610.70703125,16638.193359375,16170.5029296875,32958875628.0,0.8794244240488358,269.70703125,0.4073647621116663
2022-11-25,16521.841796875,16603.31640625,16388.404296875,16602.26953125,18678255976.0,-0.0005638931105100831,-0.0005640521580234653,16521.576171875,16611.63671875,16195.5888671875,16604.46484375,16771.474609375,16501.767578125,26129037414.0,0.6400061030386811,214.912109375,0.9951288226473395
2022-11-26,16464.28125,16666.86328125,16416.228515625,16521.576171875,18000008764.0,-0.004860381240234246,-0.004872231305951733,16463.8828125,16602.26953125,16611.63671875,16521.841796875,16603.31640625,16388.404296875,18678255976.0,0.7115021318598899,250.634765625,0.4203233976232223
